CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1Pro 2 ; Serial number 1004797"
DESCRIPTOR	"Chart 522 Patches"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2020-05-23T20:32:52"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	522
BEGIN_DATA
421	X7	  145.00	  145.00	  218.00	 0.31154	 0.30045	 0.41738	   61.69	    8.21	  -25.40	    0.0624	    0.0817	    0.1073	    0.1482	    0.3315	    0.5087	    0.5505	    0.5534	    0.5465	    0.5297	    0.4982	    0.4621	    0.4253	    0.3740	    0.3169	    0.2903	    0.2834	    0.2583	    0.2351	    0.2450	    0.2713	    0.2942	    0.3031	    0.3002	    0.2971	    0.3032	    0.3256	    0.3601	    0.3964	    0.4203	    0.4270	    0.4235	    0.4149	    0.4114	    0.4269	    0.4622	
422	X8	  182.00	  145.00	  218.00	 0.40732	 0.36708	 0.41792	   67.06	   17.16	  -16.22	    0.0759	    0.0893	    0.1149	    0.1560	    0.3451	    0.5203	    0.5547	    0.5519	    0.5416	    0.5228	    0.4916	    0.4628	    0.4350	    0.3837	    0.3250	    0.3061	    0.3102	    0.2886	    0.2766	    0.3190	    0.3838	    0.4284	    0.4450	    0.4475	    0.4497	    0.4582	    0.4774	    0.5048	    0.5326	    0.5505	    0.5560	    0.5539	    0.5489	    0.5476	    0.5608	    0.5890	
423	X9	  218.00	  145.00	  218.00	 0.49176	 0.42012	 0.39796	   70.88	   25.00	   -7.05	    0.0830	    0.0942	    0.1172	    0.1564	    0.3365	    0.4999	    0.5277	    0.5214	    0.5101	    0.4920	    0.4663	    0.4506	    0.4354	    0.3852	    0.3219	    0.3069	    0.3188	    0.2984	    0.2960	    0.3723	    0.4809	    0.5536	    0.5829	    0.5945	    0.6034	    0.6129	    0.6253	    0.6401	    0.6550	    0.6648	    0.6692	    0.6698	    0.6697	    0.6714	    0.6800	    0.6967	
424	X10	  255.00	  145.00	  218.00	 0.60417	 0.48490	 0.39811	   75.13	   35.04	    0.27	    0.0935	    0.1035	    0.1252	    0.1668	    0.3490	    0.5096	    0.5317	    0.5201	    0.5038	    0.4822	    0.4592	    0.4569	    0.4551	    0.3989	    0.3205	    0.3037	    0.3218	    0.3005	    0.3044	    0.4166	    0.5818	    0.7031	    0.7644	    0.7953	    0.8122	    0.8225	    0.8324	    0.8418	    0.8508	    0.8584	    0.8655	    0.8710	    0.8771	    0.8818	    0.8826	    0.8830	
425	X11	    0.00	  182.00	  218.00	 0.06630	 0.09334	 0.34557	   36.62	  -21.96	  -58.91	    0.0132	    0.0228	    0.0445	    0.0734	    0.1746	    0.3032	    0.4065	    0.4669	    0.4819	    0.4839	    0.4765	    0.4604	    0.4231	    0.3511	    0.2517	    0.1523	    0.0756	    0.0280	    0.0083	    0.0040	    0.0035	    0.0037	    0.0040	    0.0046	    0.0050	    0.0052	    0.0053	    0.0053	    0.0053	    0.0052	    0.0051	    0.0053	    0.0058	    0.0065	    0.0075	    0.0081	
426	X12	   36.00	  182.00	  218.00	 0.11135	 0.16184	 0.41768	   47.21	  -28.99	  -50.40	    0.0265	    0.0488	    0.0766	    0.1176	    0.2766	    0.4434	    0.5193	    0.5524	    0.5604	    0.5561	    0.5387	    0.5131	    0.4787	    0.4262	    0.3545	    0.2810	    0.2106	    0.1387	    0.0803	    0.0491	    0.0357	    0.0300	    0.0259	    0.0230	    0.0223	    0.0235	    0.0270	    0.0330	    0.0409	    0.0454	    0.0442	    0.0400	    0.0350	    0.0335	    0.0396	    0.0549	
427	X13	   72.00	  182.00	  218.00	 0.17216	 0.22209	 0.41490	   54.25	  -21.24	  -37.92	    0.0400	    0.0633	    0.0907	    0.1312	    0.2984	    0.4643	    0.5224	    0.5422	    0.5451	    0.5388	    0.5251	    0.5078	    0.4853	    0.4423	    0.3816	    0.3270	    0.2777	    0.2171	    0.1595	    0.1258	    0.1109	    0.1047	    0.0985	    0.0922	    0.0899	    0.0929	    0.1031	    0.1198	    0.1393	    0.1507	    0.1500	    0.1427	    0.1325	    0.1278	    0.1393	    0.1682	
428	X14	  109.00	  182.00	  218.00	 0.24324	 0.28657	 0.42655	   60.48	  -13.71	  -28.65	    0.0509	    0.0723	    0.1004	    0.1415	    0.3173	    0.4882	    0.5398	    0.5534	    0.5542	    0.5477	    0.5346	    0.5221	    0.5067	    0.4682	    0.4127	    0.3693	    0.3343	    0.2829	    0.2312	    0.2045	    0.1954	    0.1926	    0.1868	    0.1791	    0.1762	    0.1809	    0.1959	    0.2195	    0.2459	    0.2617	    0.2624	    0.2544	    0.2425	    0.2363	    0.2498	    0.2840	
429	X15	  145.00	  182.00	  218.00	 0.32362	 0.35084	 0.43783	   65.81	   -5.17	  -20.85	    0.0684	    0.0835	    0.1103	    0.1512	    0.3357	    0.5123	    0.5576	    0.5661	    0.5647	    0.5580	    0.5435	    0.5308	    0.5164	    0.4790	    0.4266	    0.3953	    0.3768	    0.3369	    0.2975	    0.2884	    0.2936	    0.2971	    0.2923	    0.2844	    0.2824	    0.2891	    0.3070	    0.3343	    0.3637	    0.3812	    0.3828	    0.3751	    0.3624	    0.3563	    0.3718	    0.4072	
430	X16	  182.00	  182.00	  218.00	 0.42139	 0.42688	 0.44178	   71.34	    2.96	  -11.81	    0.0702	    0.0878	    0.1126	    0.1550	    0.3444	    0.5216	    0.5631	    0.5679	    0.5672	    0.5614	    0.5477	    0.5347	    0.5213	    0.4874	    0.4416	    0.4231	    0.4205	    0.3927	    0.3701	    0.3883	    0.4163	    0.4288	    0.4261	    0.4209	    0.4233	    0.4320	    0.4473	    0.4683	    0.4903	    0.5032	    0.5045	    0.4990	    0.4900	    0.4869	    0.5000	    0.5282	
431	X17	  218.00	  182.00	  218.00	 0.51395	 0.48788	 0.43391	   75.32	   11.78	   -3.98	    0.0771	    0.0937	    0.1168	    0.1593	    0.3476	    0.5194	    0.5545	    0.5556	    0.5526	    0.5453	    0.5326	    0.5281	    0.5243	    0.4915	    0.4425	    0.4281	    0.4352	    0.4149	    0.4068	    0.4567	    0.5212	    0.5578	    0.5693	    0.5730	    0.5787	    0.5867	    0.5986	    0.6128	    0.6272	    0.6369	    0.6407	    0.6401	    0.6386	    0.6403	    0.6489	    0.6642	
432	X18	  255.00	  182.00	  218.00	 0.64235	 0.57449	 0.44681	   80.43	   21.03	    3.25	    0.0884	    0.1037	    0.1294	    0.1800	    0.3790	    0.5482	    0.5763	    0.5702	    0.5605	    0.5477	    0.5367	    0.5474	    0.5618	    0.5273	    0.4662	    0.4512	    0.4650	    0.4454	    0.4461	    0.5312	    0.6455	    0.7243	    0.7638	    0.7839	    0.7956	    0.8032	    0.8119	    0.8208	    0.8298	    0.8371	    0.8438	    0.8497	    0.8559	    0.8609	    0.8619	    0.8610	
433	Y1	    0.00	  218.00	  218.00	 0.08000	 0.13555	 0.39274	   43.59	  -38.77	  -53.41	    0.0206	    0.0319	    0.0554	    0.0912	    0.2140	    0.3570	    0.4565	    0.5113	    0.5287	    0.5378	    0.5474	    0.5586	    0.5468	    0.4860	    0.3807	    0.2570	    0.1458	    0.0643	    0.0212	    0.0074	    0.0043	    0.0038	    0.0039	    0.0043	    0.0047	    0.0049	    0.0049	    0.0051	    0.0055	    0.0058	    0.0056	    0.0053	    0.0057	    0.0063	    0.0074	    0.0089	
434	Y2	   36.00	  218.00	  218.00	 0.12908	 0.21247	 0.45156	   53.22	  -42.58	  -44.24	    0.0298	    0.0531	    0.0837	    0.1282	    0.2943	    0.4662	    0.5444	    0.5803	    0.5934	    0.5983	    0.5993	    0.6031	    0.5967	    0.5581	    0.4856	    0.3943	    0.2957	    0.1951	    0.1136	    0.0673	    0.0460	    0.0361	    0.0296	    0.0256	    0.0251	    0.0266	    0.0303	    0.0367	    0.0447	    0.0492	    0.0472	    0.0421	    0.0364	    0.0340	    0.0403	    0.0578	
435	Y3	   72.00	  218.00	  218.00	 0.19559	 0.28557	 0.46189	   60.39	  -35.48	  -33.12	    0.0438	    0.0674	    0.1000	    0.1465	    0.3240	    0.4982	    0.5623	    0.5877	    0.5968	    0.5996	    0.6024	    0.6124	    0.6168	    0.5898	    0.5318	    0.4629	    0.3870	    0.2969	    0.2128	    0.1586	    0.1294	    0.1131	    0.1001	    0.0912	    0.0898	    0.0934	    0.1023	    0.1171	    0.1343	    0.1436	    0.1407	    0.1310	    0.1190	    0.1129	    0.1243	    0.1555	
436	Y4	  109.00	  218.00	  218.00	 0.27188	 0.35910	 0.46295	   66.45	  -27.52	  -22.79	    0.0527	    0.0776	    0.1074	    0.1530	    0.3355	    0.5118	    0.5660	    0.5842	    0.5907	    0.5928	    0.5979	    0.6148	    0.6299	    0.6120	    0.5641	    0.5130	    0.4583	    0.3829	    0.3070	    0.2572	    0.2282	    0.2094	    0.1923	    0.1799	    0.1780	    0.1839	    0.1970	    0.2174	    0.2405	    0.2530	    0.2497	    0.2382	    0.2224	    0.2135	    0.2280	    0.2657	
437	Y5	  145.00	  218.00	  218.00	 0.35239	 0.42840	 0.47758	   71.45	  -19.44	  -15.90	    0.0660	    0.0869	    0.1167	    0.1617	    0.3552	    0.5378	    0.5878	    0.6015	    0.6065	    0.6083	    0.6117	    0.6266	    0.6411	    0.6250	    0.5837	    0.5475	    0.5119	    0.4522	    0.3894	    0.3520	    0.3296	    0.3116	    0.2920	    0.2778	    0.2767	    0.2844	    0.2998	    0.3229	    0.3482	    0.3621	    0.3590	    0.3461	    0.3291	    0.3192	    0.3346	    0.3759	
438	Y6	  182.00	  218.00	  218.00	 0.44668	 0.50062	 0.47657	   76.11	  -10.13	   -7.75	    0.0730	    0.0908	    0.1200	    0.1645	    0.3622	    0.5448	    0.5883	    0.5981	    0.6027	    0.6052	    0.6078	    0.6194	    0.6317	    0.6199	    0.5892	    0.5677	    0.5504	    0.5117	    0.4709	    0.4540	    0.4459	    0.4357	    0.4209	    0.4101	    0.4108	    0.4190	    0.4338	    0.4553	    0.4780	    0.4905	    0.4896	    0.4800	    0.4671	    0.4606	    0.4746	    0.5091	
439	Y7	  218.00	  218.00	  218.00	 0.57016	 0.59427	 0.48658	   81.53	   -0.70	    0.44	    0.0809	    0.0970	    0.1223	    0.1716	    0.3775	    0.5615	    0.6028	    0.6095	    0.6143	    0.6190	    0.6201	    0.6226	    0.6258	    0.6193	    0.6047	    0.5971	    0.5955	    0.5841	    0.5737	    0.5807	    0.5885	    0.5914	    0.5899	    0.5891	    0.5926	    0.5989	    0.6088	    0.6210	    0.6336	    0.6422	    0.6465	    0.6477	    0.6488	    0.6516	    0.6592	    0.6740	
440	Y8	  255.00	  218.00	  218.00	 0.71794	 0.70234	 0.51032	   87.11	    8.74	    7.38	    0.0994	    0.1131	    0.1388	    0.1996	    0.4215	    0.6048	    0.6382	    0.6381	    0.6341	    0.6306	    0.6323	    0.6571	    0.6902	    0.6846	    0.6511	    0.6406	    0.6470	    0.6321	    0.6300	    0.6790	    0.7416	    0.7843	    0.8058	    0.8178	    0.8258	    0.8325	    0.8414	    0.8509	    0.8605	    0.8686	    0.8761	    0.8828	    0.8905	    0.8960	    0.8979	    0.9018	
441	Y9	    0.00	  255.00	  218.00	 0.09678	 0.19007	 0.39227	   50.70	  -55.12	  -41.10	    0.0224	    0.0434	    0.0713	    0.1027	    0.2299	    0.3741	    0.4485	    0.4894	    0.5059	    0.5204	    0.5509	    0.5964	    0.6214	    0.5883	    0.5013	    0.3839	    0.2625	    0.1530	    0.0731	    0.0325	    0.0169	    0.0111	    0.0080	    0.0068	    0.0067	    0.0073	    0.0084	    0.0109	    0.0147	    0.0167	    0.0155	    0.0132	    0.0109	    0.0104	    0.0138	    0.0229	
442	Y10	   36.00	  255.00	  218.00	 0.14384	 0.26880	 0.42490	   58.86	  -57.51	  -31.23	    0.0352	    0.0602	    0.0892	    0.1224	    0.2697	    0.4268	    0.4905	    0.5221	    0.5368	    0.5516	    0.5854	    0.6401	    0.6822	    0.6717	    0.6095	    0.5138	    0.4021	    0.2833	    0.1754	    0.1037	    0.0661	    0.0475	    0.0357	    0.0290	    0.0283	    0.0310	    0.0368	    0.0470	    0.0596	    0.0666	    0.0634	    0.0550	    0.0455	    0.0413	    0.0511	    0.0772	
443	Y11	   72.00	  255.00	  218.00	 0.20771	 0.34724	 0.45714	   65.53	  -51.70	  -23.68	    0.0440	    0.0694	    0.1000	    0.1378	    0.3039	    0.4739	    0.5336	    0.5604	    0.5744	    0.5877	    0.6183	    0.6712	    0.7199	    0.7241	    0.6810	    0.6051	    0.5091	    0.3965	    0.2823	    0.1953	    0.1425	    0.1130	    0.0918	    0.0792	    0.0778	    0.0830	    0.0944	    0.1128	    0.1346	    0.1460	    0.1413	    0.1283	    0.1113	    0.1024	    0.1175	    0.1573	
444	Y12	  109.00	  255.00	  218.00	 0.28719	 0.42811	 0.48747	   71.43	  -42.93	  -17.08	    0.0570	    0.0820	    0.1101	    0.1531	    0.3383	    0.5190	    0.5759	    0.5980	    0.6101	    0.6220	    0.6486	    0.6985	    0.7490	    0.7617	    0.7315	    0.6714	    0.5926	    0.4952	    0.3883	    0.2997	    0.2407	    0.2050	    0.1775	    0.1600	    0.1577	    0.1645	    0.1795	    0.2032	    0.2303	    0.2444	    0.2391	    0.2230	    0.2016	    0.1897	    0.2060	    0.2506	
445	Y13	  145.00	  255.00	  218.00	 0.37962	 0.50935	 0.50099	   76.64	  -32.85	   -9.63	    0.0670	    0.0908	    0.1187	    0.1663	    0.3624	    0.5450	    0.5966	    0.6143	    0.6238	    0.6338	    0.6579	    0.7058	    0.7593	    0.7797	    0.7608	    0.7160	    0.6555	    0.5778	    0.4886	    0.4108	    0.3558	    0.3210	    0.2933	    0.2747	    0.2723	    0.2795	    0.2954	    0.3198	    0.3472	    0.3613	    0.3568	    0.3417	    0.3208	    0.3087	    0.3237	    0.3655	
446	Y14	  182.00	  255.00	  218.00	 0.48741	 0.59875	 0.51612	   81.77	  -23.12	   -2.47	    0.0773	    0.0966	    0.1239	    0.1785	    0.3847	    0.5707	    0.6187	    0.6321	    0.6402	    0.6496	    0.6716	    0.7166	    0.7708	    0.7968	    0.7886	    0.7577	    0.7148	    0.6584	    0.5906	    0.5301	    0.4853	    0.4564	    0.4332	    0.4180	    0.4167	    0.4236	    0.4382	    0.4605	    0.4850	    0.4983	    0.4964	    0.4856	    0.4702	    0.4614	    0.4745	    0.5093	
447	Y15	  218.00	  255.00	  218.00	 0.62814	 0.71392	 0.54163	   87.68	  -13.43	    4.94	    0.0896	    0.1065	    0.1344	    0.1965	    0.4185	    0.6085	    0.6531	    0.6626	    0.6687	    0.6780	    0.6987	    0.7422	    0.7970	    0.8283	    0.8298	    0.8125	    0.7878	    0.7542	    0.7129	    0.6764	    0.6483	    0.6307	    0.6172	    0.6096	    0.6107	    0.6172	    0.6297	    0.6472	    0.6662	    0.6770	    0.6792	    0.6754	    0.6692	    0.6672	    0.6777	    0.7003	
448	Y16	  255.00	  255.00	  218.00	 0.77963	 0.83154	 0.55255	   93.08	   -4.37	   13.10	    0.0915	    0.1130	    0.1404	    0.2099	    0.4394	    0.6280	    0.6680	    0.6745	    0.6794	    0.6882	    0.7076	    0.7502	    0.8070	    0.8446	    0.8565	    0.8542	    0.8496	    0.8433	    0.8353	    0.8313	    0.8264	    0.8244	    0.8249	    0.8274	    0.8313	    0.8361	    0.8440	    0.8525	    0.8614	    0.8690	    0.8762	    0.8826	    0.8893	    0.8954	    0.8973	    0.8963	
449	Y17	    0.00	    0.00	  255.00	 0.10959	 0.04800	 0.30253	   26.16	   60.48	  -70.46	    0.0351	    0.0582	    0.0864	    0.1245	    0.2903	    0.4523	    0.4881	    0.4697	    0.4212	    0.3472	    0.2447	    0.1367	    0.0668	    0.0329	    0.0167	    0.0111	    0.0106	    0.0110	    0.0107	    0.0119	    0.0192	    0.0415	    0.0732	    0.0807	    0.0637	    0.0625	    0.1023	    0.1964	    0.3354	    0.4780	    0.5931	    0.6797	    0.7401	    0.7802	    0.8076	    0.8239	
450	Y18	   36.00	    0.00	  255.00	 0.12082	 0.05414	 0.25056	   27.88	   61.06	  -58.77	    0.0374	    0.0588	    0.0852	    0.1197	    0.2696	    0.4076	    0.4233	    0.3905	    0.3373	    0.2657	    0.1781	    0.1013	    0.0532	    0.0258	    0.0128	    0.0095	    0.0096	    0.0093	    0.0096	    0.0142	    0.0289	    0.0640	    0.1079	    0.1210	    0.1031	    0.1022	    0.1485	    0.2490	    0.3863	    0.5167	    0.6150	    0.6848	    0.7312	    0.7611	    0.7819	    0.7973	
451	Z1	   72.00	    0.00	  255.00	 0.14459	 0.06677	 0.22775	   31.06	   62.79	  -49.08	    0.0520	    0.0698	    0.0928	    0.1277	    0.2719	    0.3960	    0.3967	    0.3530	    0.2962	    0.2266	    0.1474	    0.0866	    0.0488	    0.0235	    0.0114	    0.0090	    0.0092	    0.0086	    0.0092	    0.0169	    0.0427	    0.0967	    0.1563	    0.1759	    0.1581	    0.1584	    0.2106	    0.3136	    0.4426	    0.5575	    0.6394	    0.6949	    0.7303	    0.7516	    0.7713	    0.7882	
452	Z2	  109.00	    0.00	  255.00	 0.17666	 0.08360	 0.20955	   34.72	   65.35	  -39.20	    0.0519	    0.0738	    0.0970	    0.1291	    0.2673	    0.3815	    0.3721	    0.3232	    0.2661	    0.1990	    0.1267	    0.0760	    0.0445	    0.0216	    0.0101	    0.0079	    0.0085	    0.0078	    0.0088	    0.0197	    0.0593	    0.1373	    0.2162	    0.2462	    0.2323	    0.2346	    0.2894	    0.3903	    0.5074	    0.6060	    0.6736	    0.7174	    0.7450	    0.7615	    0.7781	    0.7967	
453	Z3	  145.00	    0.00	  255.00	 0.21824	 0.10521	 0.19368	   38.76	   68.67	  -28.95	    0.0627	    0.0785	    0.1018	    0.1302	    0.2609	    0.3670	    0.3495	    0.2976	    0.2407	    0.1763	    0.1097	    0.0664	    0.0402	    0.0193	    0.0091	    0.0074	    0.0078	    0.0072	    0.0085	    0.0225	    0.0790	    0.1870	    0.2897	    0.3346	    0.3294	    0.3355	    0.3901	    0.4824	    0.5830	    0.6634	    0.7176	    0.7527	    0.7753	    0.7896	    0.8028	    0.8181	
454	Z4	  182.00	    0.00	  255.00	 0.26653	 0.12986	 0.18355	   42.74	   72.51	  -19.90	    0.0594	    0.0805	    0.1029	    0.1298	    0.2567	    0.3579	    0.3360	    0.2815	    0.2242	    0.1611	    0.0987	    0.0600	    0.0372	    0.0176	    0.0080	    0.0067	    0.0072	    0.0066	    0.0080	    0.0248	    0.0991	    0.2401	    0.3701	    0.4350	    0.4445	    0.4564	    0.5062	    0.5829	    0.6618	    0.7230	    0.7641	    0.7917	    0.8107	    0.8230	    0.8326	    0.8437	
455	Z5	  218.00	    0.00	  255.00	 0.32314	 0.15843	 0.17387	   46.77	   76.75	  -10.79	    0.0675	    0.0836	    0.1049	    0.1302	    0.2527	    0.3475	    0.3215	    0.2657	    0.2092	    0.1484	    0.0888	    0.0542	    0.0343	    0.0164	    0.0075	    0.0063	    0.0068	    0.0064	    0.0078	    0.0270	    0.1188	    0.2957	    0.4583	    0.5514	    0.5855	    0.6071	    0.6474	    0.7014	    0.7535	    0.7938	    0.8224	    0.8422	    0.8586	    0.8694	    0.8751	    0.8820	
456	Z6	  255.00	    0.00	  255.00	 0.37341	 0.18253	 0.15614	   49.80	   80.83	   -1.37	    0.0651	    0.0812	    0.1040	    0.1252	    0.2402	    0.3249	    0.2946	    0.2384	    0.1831	    0.1260	    0.0725	    0.0436	    0.0275	    0.0132	    0.0065	    0.0058	    0.0060	    0.0058	    0.0074	    0.0257	    0.1257	    0.3317	    0.5276	    0.6577	    0.7323	    0.7730	    0.7991	    0.8174	    0.8317	    0.8427	    0.8524	    0.8598	    0.8687	    0.8755	    0.8782	    0.8835	
457	Z7	    0.00	   36.00	  255.00	 0.07023	 0.03396	 0.32319	   21.56	   46.90	  -81.56	    0.0218	    0.0440	    0.0724	    0.1120	    0.2684	    0.4358	    0.4971	    0.4991	    0.4605	    0.3930	    0.2929	    0.1824	    0.1021	    0.0556	    0.0287	    0.0178	    0.0145	    0.0123	    0.0096	    0.0087	    0.0098	    0.0129	    0.0157	    0.0147	    0.0121	    0.0126	    0.0193	    0.0353	    0.0605	    0.0831	    0.0929	    0.0930	    0.0873	    0.0850	    0.0966	    0.1261	
458	Z8	   36.00	   36.00	  255.00	 0.10993	 0.05783	 0.34646	   28.86	   49.09	  -72.42	    0.0342	    0.0612	    0.0915	    0.1345	    0.3130	    0.4903	    0.5352	    0.5243	    0.4821	    0.4139	    0.3138	    0.2030	    0.1207	    0.0694	    0.0383	    0.0257	    0.0236	    0.0222	    0.0191	    0.0193	    0.0271	    0.0463	    0.0674	    0.0703	    0.0592	    0.0594	    0.0865	    0.1446	    0.2228	    0.2916	    0.3333	    0.3536	    0.3590	    0.3632	    0.3842	    0.4254	
459	Z9	   72.00	   36.00	  255.00	 0.13619	 0.07417	 0.32339	   32.74	   50.31	  -62.33	    0.0495	    0.0707	    0.0995	    0.1400	    0.3160	    0.4834	    0.5112	    0.4867	    0.4390	    0.3698	    0.2778	    0.1890	    0.1224	    0.0721	    0.0391	    0.0283	    0.0278	    0.0249	    0.0226	    0.0295	    0.0503	    0.0852	    0.1172	    0.1232	    0.1108	    0.1119	    0.1455	    0.2108	    0.2905	    0.3547	    0.3898	    0.4041	    0.4045	    0.4051	    0.4248	    0.4648	
460	Z10	  109.00	   36.00	  255.00	 0.17474	 0.09605	 0.30368	   37.12	   53.96	  -51.73	    0.0568	    0.0775	    0.1052	    0.1452	    0.3173	    0.4755	    0.4892	    0.4544	    0.4034	    0.3349	    0.2489	    0.1753	    0.1202	    0.0712	    0.0375	    0.0286	    0.0296	    0.0258	    0.0246	    0.0410	    0.0826	    0.1408	    0.1868	    0.1983	    0.1875	    0.1906	    0.2286	    0.2963	    0.3728	    0.4307	    0.4609	    0.4715	    0.4706	    0.4706	    0.4889	    0.5266	
461	Z11	  145.00	   36.00	  255.00	 0.22094	 0.12046	 0.28739	   41.29	   59.03	  -41.94	    0.0606	    0.0818	    0.1091	    0.1468	    0.3175	    0.4682	    0.4716	    0.4295	    0.3750	    0.3063	    0.2245	    0.1607	    0.1137	    0.0665	    0.0337	    0.0265	    0.0287	    0.0243	    0.0245	    0.0506	    0.1176	    0.2053	    0.2685	    0.2890	    0.2839	    0.2898	    0.3283	    0.3913	    0.4589	    0.5073	    0.5314	    0.5395	    0.5380	    0.5381	    0.5546	    0.5882	
462	Z12	  182.00	   36.00	  255.00	 0.28350	 0.15453	 0.28216	   46.25	   64.17	  -32.53	    0.0682	    0.0882	    0.1128	    0.1509	    0.3218	    0.4693	    0.4665	    0.4198	    0.3644	    0.2958	    0.2157	    0.1569	    0.1138	    0.0666	    0.0331	    0.0266	    0.0299	    0.0253	    0.0264	    0.0633	    0.1609	    0.2856	    0.3725	    0.4073	    0.4111	    0.4205	    0.4568	    0.5117	    0.5679	    0.6078	    0.6287	    0.6372	    0.6386	    0.6412	    0.6541	    0.6785	
463	Z13	  218.00	   36.00	  255.00	 0.35914	 0.19580	 0.27891	   51.36	   69.41	  -23.18	    0.0765	    0.0943	    0.1172	    0.1529	    0.3245	    0.4694	    0.4618	    0.4129	    0.3574	    0.2899	    0.2123	    0.1565	    0.1160	    0.0683	    0.0338	    0.0278	    0.0319	    0.0269	    0.0292	    0.0779	    0.2097	    0.3773	    0.4948	    0.5509	    0.5690	    0.5831	    0.6141	    0.6559	    0.6971	    0.7269	    0.7459	    0.7570	    0.7640	    0.7698	    0.7769	    0.7871	
464	Z14	  255.00	   36.00	  255.00	 0.43498	 0.23157	 0.26304	   55.23	   76.43	  -13.80	    0.0843	    0.1009	    0.1235	    0.1546	    0.3176	    0.4569	    0.4437	    0.3905	    0.3331	    0.2655	    0.1898	    0.1387	    0.1025	    0.0581	    0.0268	    0.0218	    0.0259	    0.0215	    0.0245	    0.0790	    0.2416	    0.4585	    0.6159	    0.7063	    0.7553	    0.7816	    0.8001	    0.8143	    0.8263	    0.8359	    0.8444	    0.8513	    0.8590	    0.8648	    0.8669	    0.8674	
465	Z15	    0.00	   72.00	  255.00	 0.06493	 0.04087	 0.34343	   23.96	   31.20	  -80.43	    0.0157	    0.0307	    0.0572	    0.0916	    0.2265	    0.3906	    0.4875	    0.5215	    0.5008	    0.4507	    0.3655	    0.2605	    0.1713	    0.1063	    0.0586	    0.0328	    0.0210	    0.0125	    0.0071	    0.0054	    0.0052	    0.0051	    0.0049	    0.0047	    0.0046	    0.0048	    0.0053	    0.0059	    0.0070	    0.0077	    0.0078	    0.0073	    0.0067	    0.0069	    0.0085	    0.0115	
466	Z16	   36.00	   72.00	  255.00	 0.09919	 0.06803	 0.38456	   31.35	   30.17	  -73.41	    0.0292	    0.0563	    0.0875	    0.1310	    0.3116	    0.4987	    0.5618	    0.5666	    0.5373	    0.4813	    0.3929	    0.2867	    0.1976	    0.1314	    0.0818	    0.0567	    0.0476	    0.0384	    0.0279	    0.0233	    0.0254	    0.0332	    0.0394	    0.0382	    0.0335	    0.0345	    0.0470	    0.0721	    0.1052	    0.1309	    0.1405	    0.1398	    0.1327	    0.1297	    0.1433	    0.1753	
467	Z17	   72.00	   72.00	  255.00	 0.15165	 0.10589	 0.40152	   38.88	   33.35	  -62.69	    0.0431	    0.0706	    0.1038	    0.1497	    0.3463	    0.5415	    0.5899	    0.5831	    0.5503	    0.4935	    0.4064	    0.3057	    0.2207	    0.1523	    0.0989	    0.0749	    0.0699	    0.0624	    0.0522	    0.0525	    0.0664	    0.0910	    0.1114	    0.1124	    0.1020	    0.1036	    0.1315	    0.1841	    0.2473	    0.2961	    0.3191	    0.3241	    0.3177	    0.3156	    0.3347	    0.3761	
468	Z18	  109.00	   72.00	  255.00	 0.18794	 0.12898	 0.38430	   42.61	   37.28	  -53.97	    0.0523	    0.0770	    0.1090	    0.1529	    0.3503	    0.5398	    0.5755	    0.5560	    0.5174	    0.4582	    0.3748	    0.2909	    0.2206	    0.1532	    0.0988	    0.0787	    0.0774	    0.0678	    0.0596	    0.0730	    0.1059	    0.1463	    0.1736	    0.1765	    0.1668	    0.1701	    0.2013	    0.2560	    0.3179	    0.3623	    0.3816	    0.3839	    0.3756	    0.3720	    0.3913	    0.4316	
